A_1	A_2	B_1	B_2
chr1:189988754-189989356	4846.71755981445	4313.44216930866	4505.26196098328	5579.8817987442
chr1:189991689-189992277	3167.86956095695	3941.49740326405	3344.91851329803	1515.27707481384
chr1:189998566-189999157	2276.53486073017	1863.42410832644	2652.86846160889	3380.54198026657
chr1:190036551-190037621	10759.7649087906	7768.31314265728	8747.54481220245	8445.38437891006
chr1:190137188-190137690	2224.62757229805	1435.60895246267	1660.92626094818	1543.11791753769
chr1:190148852-190149325	3261.30377328396	1562.0424285531	3140.76715993881	1988.55398893356
chr1:190322729-190323111	1177.56829094887	722.582456886768	128.029616832733	198.854994773865
chr1:190342771-190343285	1164.21983778477	793.885822296143	1136.11967325211	695.993483066559
chr1:190447452-190448354	2832.68841218948	2991.03493511677	2937.76216936111	3088.22360014915
chr1:190488505-190488839	1100.44784522057	1145.2526473999	1406.02040719986	1958.7252509594
chr1:190492746-190493519	3040.32009243965	3549.69570106268	1469.45704364777	1004.21922564507
chr1:190604283-190604853	222.462004423141	527.787272453308	922.735977172852	503.10413813591
chr1:190627966-190628492	803.830883979797	1048.9574213624	1038.07897567749	1193.13247203827
chr1:190707362-190707947	3904.95868194103	1504.70664280653	1038.07897567749	596.565985679626
chr1:190736811-190737620	1957.66917347908	1381.94916248322	1280.29666900635	1173.24617147446
chr1:190801544-190802050	1652.15424489975	1191.56257009506	807.393980026245	1022.11525583267
chr1:190873060-190873864	3654.31971883774	3197.59288728237	2852.40963983536	3245.31899166107
chr1:190880647-190881148	2450.04968094826	1390.7697905302	346.025991439819	596.565985679626
chr1:190985072-190985568	370.770007371902	1024.69997251034	725.501162052155	397.710490226746
chr1:190991874-190992435	1705.54554462433	1727.43546962738	1340.2750082016	2241.09836602211
chr1:191012153-191012654	1408.92903804779	1800.94393193722	1960.81550121307	1690.26999473572
chr1:191129002-191129397	955.106018304825	690.240072846413	515.578727245331	1391.98799133301
chr1:191137664-191138116	1655.12082958221	698.325401544571	0	695.993483066559
chr1:191183802-191184251	886.883862257004	366.8045155406	633.227564334869	198.854994773865
chr1:191210041-191210536	2076.31756067276	1496.62083649635	1713.98360347748	2187.40700483322
chr1:191224432-191224812	1020.3612651825	822.553953588009	598.624965190887	695.993494987488
chr1:191231838-191232372	1112.31201887131	760.806513726711	2152.28319263458	2529.4395866394
chr1:191312934-191313476	3623.17255866528	3034.40712916851	2386.42692232132	2585.11898517609
chr1:191316253-191316799	2147.50541400909	1393.71061122417	1726.67022180557	1984.57589960098
chr1:191429295-191429771	667.387527227402	661.571401357651	1095.75047492981	1093.7039732933
chr1:191464072-191464451	1052.98913598061	625.553031504154	931.96333694458	1093.70400905609
chr1:191470359-191471100	2411.49307751656	1495.15146100521	1990.80337142944	2453.87411975861
chr1:191527230-191527992	1186.46754026413	1286.38834059238	254.905813694	497.137486934662
chr1:191544282-191544839	889.849525690079	1263.60034054518	1081.90793323517	1032.05992627144
chr1:191610458-191611039	1827.15912032127	2475.01322221756	1384.10496711731	2364.38942837715
chr1:191698848-191699320	593.233013153076	698.324900865555	1499.44698810577	994.277477264404
chr1:191726037-191726442	0	319.024468302727	664.369903564453	1276.65159368515
chr1:191808936-191809679	1908.72780251503	1203.32421076298	1335.6603269577	1549.08292460442
chr1:191820840-191821450	1779.69704270363	2094.97439265251	1672.46046066284	2187.40900754929
chr1:191826679-191827135	1515.7118074894	860.042552351952	1178.79621219635	497.138488292694
chr1:191840296-191840735	0	532.932744324207	686.284883022308	268.454242944717
chr1:191932227-191933201	5417.70436954498	2923.4086176157	3517.93344020844	1791.68701958656
chr1:191951873-191952540	148.308002948761	932.081173181534	461.367988586426	1073.8179731369
chr1:191979473-191980113	1408.92854332924	608.645714044571	782.018740653992	2368.36752963066
chr1:192000876-192001433	1717.41018486023	1139.3723398447	1038.07897567749	1656.46511054039
chr1:192020104-192020638	1038.15802931786	1165.1006051898	2462.55218744278	1877.19514989853
chr1:192060790-192061429	889.849525690079	771.833401918411	1843.16561508179	2956.98010158539
chr1:192073811-192074545	3121.89033746719	3543.08056354523	3881.26073122025	2585.12096405029
chr1:192102557-192102958	1486.049223423	801.235469937325	867.37181854248	397.709989547729
chr1:192117385-192117718	1853.855073452	1139.37249183655	1845.47197818756	1292.55950450897
chr1:192122343-192122874	3559.39703583717	1934.72800683975	3976.99368286133	2783.97599458694
chr1:192127287-192127766	1874.619171381	1004.11714100838	1342.58134746552	1391.98648929596
chr1:192194724-192195625	6129.58056437969	3456.33949238062	4411.83644533157	2435.9772503376
chr1:192204226-192204755	1342.18995392323	411.644650101662	991.941175460815	308.22524189949
chr1:192212833-192213315	1435.6244904995	1406.20645236969	478.669288158417	1093.70400905609
chr1:192232533-192233157	2298.77806305885	2315.49536585808	1730.13095855713	3082.25795030594
chr1:192239431-192240011	2847.51814484596	1882.539288342	1765.88750219345	1133.47549676895
chr1:192252726-192253357	1345.15558946133	1764.18932974339	2133.82847309113	1889.12698030472
chr1:192345471-192345978	1984.3673760891	1549.54602313042	1822.40508079529	2243.08888292313
chr1:192347431-192347944	2372.93508648872	2583.0671043396	1688.60886478424	1928.89747858047
chr1:192379830-192380183	519.079011678696	881.360423803329	1009.24347639084	1135.46403479576
chr1:192408310-192409043	11975.8970223665	10860.055965662	7077.3981294632	8717.82272386551
chr1:192417344-192417782	1901.31361055374	1659.07352286577	1968.88991785049	1193.1324839592
chr1:192420416-192420978	2318.0550814867	2372.83907604218	2339.13822937012	3716.60620713234
chr1:192446124-192446638	1853.85555028915	1637.02056306601	1787.80245780945	1443.69014596939
chr1:192454758-192455479	7419.86335110664	3519.55758005381	4945.87175607681	7490.87784743309
chr1:192458834-192459348	4295.008715868	3479.8696526289	2479.85601425171	4076.53691768646
chr1:192485746-192486232	1922.07555913925	2503.67859601974	2669.01634120941	2161.55734562874
chr1:192497060-192497504	1408.92902612686	885.034806489944	2133.82802009583	2467.79203486443
chr1:192500082-192500642	7118.79945993423	4056.8993896842	3309.16297101974	3678.82050275803
chr1:192508678-192509362	7563.71604204178	4483.98689329624	6281.5322933197	8322.09830403328
chr1:192513942-192514598	7115.83141040802	3907.67770528793	3921.63400650024	4275.38746595383
chr1:192519840-192520618	7130.6604924202	4791.97384560108	5878.98719739914	7003.68315887451
chr1:192528492-192529382	7955.25667262077	6612.7770165205	5296.50790500641	7176.68934988976
chr1:192542737-192543619	3378.46500658989	3128.49527752399	3335.6930847168	3607.23665046692
chr1:192544491-192545066	1951.7368414402	2484.56537008286	2579.05013179779	4358.91022872925
chr1:192548340-192548812	3206.4255027771	2295.65173786879	2263.01053237915	1093.70399713516
chr1:192557601-192558157	2160.85360515118	1884.74302852154	2693.23773002625	3408.38172578812
chr1:192558829-192559428	1696.64728474617	1527.49407958984	1441.77596569061	1988.55298757553
chr1:192562409-192562949	1557.23804235458	1249.63448047638	221.456634521484	182.946595191956
chr1:192570602-192571248	2957.26810741425	1065.86468815804	1382.95054578781	1982.58636021614
chr1:192608999-192609541	2450.05473542213	2009.70813810825	1905.45131874084	2485.69051027298
chr1:192623605-192624241	8379.42404747009	5255.81644773483	3156.91549253464	2485.69246530533
chr1:192637525-192638049	778.618028759956	514.55500125885	807.393980026245	397.709989547729
chr1:192644106-192644412	726.711167097092	655.690799832344	419.844869613647	487.194737195969
chr1:192669785-192670413	8305.26354908943	5559.40447312593	6362.27021312714	6263.93946409225
chr1:192671340-192671790	1171.63524389267	1537.05022627115	1626.32368564606	1272.67400503159
chr1:192675980-192676470	2404.07722198963	1286.38842999935	980.407977104187	1491.41497612
chr1:192693726-192694339	3670.63206136227	2766.83755254745	1528.28196287155	944.562727212906
chr1:192716336-192716899	2519.75493705273	1100.41368973255	230.683994293213	198.854994773865
chr1:192718550-192719010	519.07851099968	1117.32054173946	577.863405704498	1590.84297418594
chr1:192732763-192733353	3707.70761370659	4192.15308946371	5264.21735668182	6450.86215209961
chr1:192735308-192735836	4502.63889241219	2557.34267777205	4762.47616434097	3764.32662463188
chr1:192757245-192757850	5199.68259477615	3835.64540314674	2652.867436409	3181.68847560883
chr1:192763292-192763916	3411.09009385109	1824.46601819992	2073.8491563797	1938.83920311928
chr1:192774912-192775354	2966.16503596306	2134.67122411728	3567.52804327011	4374.81298446655
chr1:192777664-192778473	8345.3063416481	7745.527790308	7364.59802246094	8073.52598428726
chr1:192795869-192796718	8750.19465684891	5927.67347657681	1651.6973991394	2187.40849494934
chr1:192833585-192834063	390.050548434258	588.063502311707	825.848699569702	1690.27047157288
chr1:192846611-192847194	2503.44506764412	2749.19514417648	3102.70430088043	1988.55348825455
chr1:192848483-192848992	2583.53491234779	2627.17364907265	1095.74997425079	1427.7799115181
chr1:192873587-192874196	3262.78259754181	3695.98419892788	3591.75434494019	3308.95067739487
chr1:192920951-192922056	15163.0312325954	10557.1968497038	8837.50799369812	8948.48787784576
chr1:192955141-192955818	2850.48651170731	1312.85168266296	2191.49897098541	2123.77538537979
chr1:192962507-192963276	3218.28918933868	2297.85698676109	4436.0577878952	2290.81381750107
chr1:192981890-192982605	1721.85893023014	1873.71626907587	2024.25405263901	1203.07371973991
chr1:193028202-193029337	17294.2385008335	13784.9417920113	14355.483704567	12448.3488848209
chr1:193066218-193066808	1136.04188609123	1414.29236638546	2093.45774888992	1622.6596031189
chr1:193073648-193074937	18593.4096335173	13481.348965168	15642.6991291046	11539.57604146
chr1:193080700-193081694	7703.12913513184	5183.77500128746	4154.6212644577	2386.26296520233
chr1:193084663-193085299	8745.73718714714	5827.70614683628	5874.37560558319	5458.57717990875
chr1:193090692-193091580	12367.4281243086	9789.77952229977	11774.125664711	8986.27071070671
chr1:193125991-193126510	1972.50158190727	1323.14240336418	2110.76004981995	815.306491851807
chr1:193180482-193181073	4323.18798148632	3743.02728581429	2412.95658302307	3380.54194450378
chr1:193190605-193191174	1112.31204271317	1267.27634942532	1211.09147071838	1789.6980047226
chr1:193197976-193198732	2875.6985296011	3110.85600423813	4802.84481430054	2612.95950555801
chr1:193229255-193229847	1705.54603338242	1943.54951524734	2818.96246337891	2181.44334578514
chr1:193233383-193233789	1450.45615816116	1289.32881259918	1301.05772781372	198.854994773865
chr1:193239758-193240547	2734.80505180359	2155.98603600264	2760.13649511337	3275.14730715752
chr1:193245404-193245963	148.308002948761	625.552918016911	807.393980026245	292.316842317581
chr1:193277489-193278088	3096.6740937233	2103.79634189606	2842.03188800812	2485.69296598434
chr1:193291282-193291788	2966.16404056549	2614.67445808649	3201.89739322662	2485.691010952
chr1:193294118-193295128	4102.207726717	2315.49939513206	4004.67569065094	5225.91883516312
chr1:193304834-193305505	1879.06592595577	1666.42462271452	3249.18811273575	4706.90427088737
chr1:193324211-193325145	3989.49425935745	2528.67254555225	2422.18344211578	2485.68949699402
chr1:193377897-193378429	1859.78637433052	1071.74609410763	1792.41613769531	994.277000427246
chr1:193403400-193403897	2294.32480561733	1835.49201864004	1211.0919713974	596.56548500061
chr1:193418047-193418630	296.616005897522	1317.26161968708	927.349657058716	1352.21597909927
chr1:193425934-193426353	1359.98689043522	812.997369527817	983.867235660553	198.854994773865
chr1:193455712-193456498	5171.5165733099	3929.73106896877	1787.80195713043	994.27547454834
chr1:193460764-193461335	648.106974244118	468.245874226093	930.81041765213	994.275987148285
chr1:193494968-193495487	296.616506576538	1852.39799797535	1422.16732549667	1232.90298223495
chr1:193506465-193506824	916.545314788818	411.644189953804	830.462880134583	815.306491851807
chr1:193511768-193512177	559.122172474861	1012.20312315226	1472.91882944107	1391.98749065399
chr1:193527475-193528160	7890.00637888908	7119.9666287899	5363.40892314911	5866.23346805573
chr1:193538656-193539346	6653.11492705345	3408.5591993928	5741.72781276703	5866.22496843338
chr1:193583867-193584431	4456.66402721405	1689.94720739126	692.051982879639	1553.06003642082
chr1:193594303-193594930	1853.85403633118	1690.68131744862	2189.19310855865	3937.33544111252
chr1:193624304-193624968	3633.55460166931	4183.33555972576	2072.69671392441	1093.70398521423
chr1:193631134-193631670	1137.52488601208	1190.82800924778	2003.49254083633	695.993983745575
chr1:193636767-193637340	3173.79678249359	3031.46374201775	668.983583450317	1161.31568479538
chr1:193646083-193646583	3583.131701231	2314.76283991337	1825.86536455154	1423.80410766602
chr1:193670047-193670615	2372.93403148651	1947.95933365822	1965.42968177795	2593.07066965103
chr1:193676360-193677193	9899.57715499401	7776.39918828011	8113.1667842865	6928.12115478516
chr1:193695909-193696293	1004.047108531	1023.22931993008	2001.18617773056	980.356137514114
chr1:193696778-193697136	1273.96877324581	1088.65196019411	1484.4527349472	1807.59395289421
chr1:193704648-193705367	2451.53582465649	1448.10638308525	3066.94620752335	2199.33981275558
chr1:193716611-193717129	964.004528522491	1455.45638084412	1117.66495370865	894.849479198456
chr1:193768930-193769555	2298.78208041191	1867.83608967066	1298.75088787079	994.276976585388
chr1:193771783-193772237	1483.08403491974	1396.64994180202	2479.85899448395	1292.55999326706
chr1:193775335-193775862	2025.89185619354	1187.88820588589	3337.99997234344	2807.83709192276
chr1:193819510-193820380	2565.73347568512	2506.61928415298	6759.04773235321	7059.36247110367
chr1:193878472-193879256	3645.42055749893	2766.83751296997	3922.78566646576	3308.95196914673
chr1:193888902-193889438	946.206560850143	955.602928996086	1602.10072088242	1193.13247203827
chr1:193940719-193941255	3707.70762562752	2175.83571135998	2946.99107885361	2260.98481917381
chr1:193982995-193983612	2233.52301263809	624.816951155663	0	99.4274973869324
chr1:193993764-193994204	2537.55782747269	1362.83679699898	927.349657058716	695.993506908417
chr1:194013354-194014079	1910.21108317375	1534.84704780579	1626.32215976715	2865.50599908829
chr1:194014501-194014974	1889.44798088074	1286.38782799244	1815.48453712463	1837.42270278931
chr1:194031605-194032088	1705.54703474045	1155.54415464401	793.552940368652	672.130383014679
chr1:194036786-194037477	4768.10427367687	4056.90244549513	2306.84194564819	2187.40994930267
chr1:194045641-194046211	1499.39690196514	1728.17089909315	1535.20298337936	1988.55347633362
chr1:194140072-194140404	882.434954166412	1156.27949523926	1146.49999237061	1191.14377164841
chr1:194144263-194144829	2189.03254199028	2126.58485680819	1980.42464208603	1525.21982455254
chr1:194153526-194154394	4579.75886726379	2876.36453795433	2978.13236904144	2386.2625002861
chr1:194163809-194164336	1462.32193374634	1039.40208137035	848.918100357056	894.849491119385
chr1:194202112-194202472	658.488760709763	877.68496119976	1024.2379360199	1115.57853531837
chr1:194221114-194221842	3411.09004020691	1617.17394292355	2622.88001918793	3354.69034218788
chr1:194265184-194265850	2002.16256976128	2757.28101408482	2191.4999961853	2286.83401346207
chr1:194269588-194270290	2639.88838434219	1702.44423484802	3509.86047792435	4414.5888876915
chr1:194278518-194278896	956.588455438614	73.5078990459442	889.286798000336	481.229547977448
chr1:194307691-194308213	741.541528701782	671.12792891264	718.580642223358	0
chr1:194316249-194316764	1334.77455377579	811.528324127197	980.407977104187	298.282492160797
chr1:194335703-194336477	5601.60131800175	3715.08863472939	3544.46307706833	3541.61430215836
chr1:194338173-194338677	1745.58872926235	955.602440237999	1730.131483078	298.282492160797
chr1:194347505-194348183	2940.95672261715	1834.75742542744	1667.84680461884	662.188133955002
chr1:194376334-194376862	876.501931548119	1212.88044154644	1431.3946852684	198.854994773865
chr1:194383068-194383664	2319.53716015816	1641.43158835173	922.735977172852	1093.70448589325
chr1:194416859-194417272	1744.10655760765	682.153090119362	897.360737800598	326.122191429138
chr1:194426957-194427348	1251.72157144547	832.109488368034	454.447468757629	596.565985679626
chr1:194481960-194482575	3707.70306587219	3601.88990533352	2681.70248270035	2833.68825316429
chr1:194627136-194627711	2463.39992845058	2326.52659624815	2043.86221599579	2268.94018244743
chr1:194747880-194748870	1365.91872179508	1515.73329341412	2018.48645210266	3505.81737327576
chr1:194758908-194759486	869.086911916733	876.949325025082	1260.68953084946	2656.70828533173
chr1:194834471-194834950	964.004027843475	808.586901426315	1153.42047214508	1193.13199520111
chr1:194877776-194878330	1260.62155365944	1256.9851911068	1764.73358154297	298.282492160797
chr1:194924828-194925149	814.212444186211	732.139132380486	460.21456861496	198.854994773865
chr1:194943596-194944181	2648.78848457336	1459.86663365364	2227.25646829605	1093.70497465134
chr1:194974352-194974982	1555.75396096706	1320.20158267021	901.974417686462	461.344088554382
chr1:194988395-194988980	222.462004423141	783.59512591362	1649.39206123352	1801.62829113007
chr1:195202760-195203316	296.616506576538	330.785748362541	1161.49441194534	894.849002361298
chr1:195276687-195277125	1408.93003940582	514.555501937866	403.696990013123	49.7137486934662
chr1:195384593-195385176	2076.31806731224	1531.90496480465	1298.7513885498	314.190891742706
chr1:195431762-195432195	1112.3120367527	621.141404211521	230.683994293213	586.623247861862
chr1:195534446-195534738	229.877905249596	831.374978482723	1123.43205356598	994.276988506317
chr1:195537451-195538004	1260.62054038048	1215.82071876526	1903.14395427704	2187.40900754929
chr1:195538975-195539482	370.771008729935	717.436942696571	1423.32074546814	2684.54599380493
chr1:195554210-195554842	4794.80775487423	3196.12675356865	1845.4745054245	2169.5135242939
chr1:195561192-195561904	5445.88743448257	2501.47358334064	5106.19476747513	3299.00990653038
chr1:195573364-195573958	3614.27053201199	2780.07045304775	4252.66303491592	2203.31887340546
chr1:195606650-195607219	2817.8585767746	1690.68094193935	1809.71693658829	1891.11401629448
chr1:195619396-195619931	593.23251247406	441.047850251198	115.341997146606	0
chr1:195632768-195633575	6685.73830914497	5316.82855528593	4565.24480628967	2734.26023125648
chr1:195683332-195683919	2235.00732827187	2233.17201423645	2710.54148674011	2622.90092158318
chr1:195708246-195708872	2758.53493094444	1648.04674136639	1972.34965324402	1799.64073061943
chr1:195868776-195869302	2002.16104984283	2666.1329318881	3923.9378900528	1992.52909803391
chr1:195877231-195877676	1328.84222769737	1264.33603346348	606.69890499115	198.854994773865
chr1:195940430-195941300	3590.54530465603	3748.9022731781	1268.76196861267	1590.84247350693
chr1:195948663-195949247	1944.32233893871	1234.19768440723	173.01299571991	542.874516248703
chr1:195972006-195972481	1260.62103509903	1102.61794030666	230.683994293213	1093.70400905609
chr1:196028291-196028890	1928.01006436348	1727.43599414825	2422.18296527863	3181.68295621872
chr1:196040507-196041105	370.770007371902	845.340952277184	1031.15795516968	497.137987613678
chr1:196074961-196075490	1038.15903663635	551.308950781822	0	0
chr1:196083276-196083736	2722.94246816635	2047.92982602119	893.900978565216	347.996240854263
chr1:196084706-196085280	4389.92565751076	2881.51257455349	2543.2920384407	1988.55249881744
chr1:196105393-196106042	1557.23754167557	998.237949848175	576.709985733032	198.854994773865
chr1:196129453-196130053	2966.1655664444	2203.7670994997	810.854239940643	2187.4089717865
chr1:196149920-196150845	7860.34062504768	5113.94298118353	5920.5078368187	3977.10347175598
chr1:196293508-196293880	889.850515127182	656.425899088383	853.530778884888	298.282992839813
chr1:196330427-196330884	1370.37146067619	642.459296941757	632.074144363403	1988.55398893356
chr1:196345741-196346263	889.850026369095	881.360762357712	863.911558628082	51.702428817749
chr1:196362816-196363272	922.477787017822	571.156988620758	288.354992866516	0
chr1:196369830-196370433	3194.56037378311	1506.91187977791	2498.3091840744	2286.8360042572
chr1:196376766-196377288	1591.34837043285	596.149594247341	1810.87038040161	2087.98100948334
chr1:196402134-196402675	1371.85154259205	710.821193039417	1701.29545927048	2883.40348005295
chr1:196435588-196436572	9034.94284701347	6509.86056876183	6477.61381864548	6238.09155845642
chr1:196442361-196442865	2209.79174137115	1481.18405252695	980.406975746155	1372.10197925568
chr1:196450785-196451235	1483.08352828026	1090.12204545736	1252.61458969116	1491.41497612
chr1:196504747-196505318	5810.71863603592	3444.57667505741	2233.02211380005	1065.86446619034
chr1:196527459-196527831	787.517009615898	738.754029393196	821.235019683838	0
chr1:196577652-196578605	2091.14690303802	3473.98292756081	2771.66919279099	2280.87032032013
chr1:196620668-196621321	3485.24907231331	2854.3136279583	3248.03166484833	1831.45803046227
chr1:196647444-196648052	1567.61861312389	1273.15696310997	1806.25717735291	596.564984321594
chr1:196649205-196649678	1889.44947099686	792.415163636208	955.032237052917	0
chr1:196662461-196663030	1705.54558038712	1646.57715320587	1418.70759010315	1590.8429980278
chr1:196686986-196687288	966.970556497574	110.261848568916	624.000204563141	0
chr1:196866188-196866787	1293.24904489517	1193.76927340031	764.717441082001	246.580564022064
chr1:196920732-196921302	1853.85353565216	1658.33834862709	579.016825675964	302.260092735291
chr1:196949299-196949866	2005.1312212944	1531.90448462963	2249.16999340057	501.114586830139
chr1:196961054-196961569	1112.31253743172	147.016000747681	634.380984306335	1131.48693490028
chr1:196966474-196966957	667.387527227402	539.548586964607	1250.30825042725	1346.25081801414
chr1:197003988-197004532	1334.77602005005	649.810589551926	1262.99587011337	721.84464430809
chr1:197012055-197012676	2298.78058433533	3047.63708019257	1773.96041679382	2187.40650415421
chr1:197072342-197072852	2696.24763035774	1556.89742136002	2204.18763971329	1431.75856781006
chr1:197098774-197099154	1050.02270960808	740.960593104362	2054.24101686478	964.448278665543
chr1:197099964-197100694	2519.75830364227	1883.27272844315	1981.57645225525	1527.20923376083
chr1:197108990-197109532	953.621966958046	1047.48793023825	1478.68540477753	1093.70449781418
chr1:197115123-197116156	7071.34188914299	5432.23357880116	6120.05604839325	5126.48985958099
chr1:197142900-197143699	2148.98849403858	1358.42658030987	1614.78946208954	2386.26447916031
chr1:197148138-197148683	7290.83817648888	2576.4518725872	2671.32325267792	3380.53948879242
chr1:197149234-197149811	4168.94538962841	3753.31218099594	2557.13560533524	2805.84756445885
chr1:197170048-197171312	12275.4809721708	9361.96661925316	12683.0194301605	12241.5417847633
chr1:197246080-197246447	545.774452209473	653.485473692417	1158.03415203094	1433.74705147743
chr1:197271861-197272308	1112.31254935265	955.60240149498	692.052483558655	198.854994773865
chr1:197305611-197306177	2595.39104104042	2261.83946627378	3391.0582447052	2286.83646917343
chr1:197310959-197311763	1540.92278575897	477.801901102066	1750.89251804352	1376.07907915115
chr1:197320961-197321636	3603.88785243034	3153.48857998848	5497.20220661163	2962.94498920441
chr1:197369139-197369688	1705.54755330086	1249.63439106941	1254.92243099213	695.992982387543
chr1:197384431-197384857	697.048615217209	742.430303096771	945.804376602173	2386.26596927643
chr1:197392084-197392644	2349.20345497131	1367.9816853404	1268.76347064972	1690.26999473572
chr1:197393480-197393895	808.280624747276	837.990202903748	1547.89110374451	1732.03004431725
chr1:197411065-197411568	2034.79018425941	1790.65229856968	1829.32509994507	795.421981811523
chr1:197420484-197420819	889.85002040863	910.027980685234	403.696990013123	435.492438554764
chr1:197433085-197433603	3114.47456479073	1445.16475582123	1499.44698810577	1093.70497465134
chr1:197436948-197437455	1186.46603226662	1700.97248309851	1508.67432403564	801.386630296707
chr1:197450065-197450750	4683.57159805298	3371.06967532635	1771.65507888794	1292.55949258804
chr1:197456046-197456615	2817.86159276962	2146.43151342869	2197.26506948471	2018.38074803352
chr1:197526420-197526961	1721.85991966724	596.149719893932	346.025991439819	198.854994773865
chr1:197632325-197632832	949.173041343689	979.124878525734	1718.59725952148	1741.97129201889
chr1:197705665-197706267	2748.15432798862	1212.87997961044	173.01299571991	596.564984321594
chr1:197732318-197733096	2417.4233725071	2288.30189162493	4194.99299001694	2642.78692173958
chr1:197743759-197744831	6992.73879921436	6443.70060098171	5908.9760928154	5239.8395152092
chr1:197745307-197745952	3417.02241611481	3400.47453963757	2788.9719581604	4056.65134620667
chr1:197751149-197751787	5893.77287697792	3713.62013566494	4869.74664258957	5987.53683662415
chr1:197756104-197756635	3528.25738561153	3527.64378511906	3147.68264913559	2982.82994031906
chr1:197768245-197768855	4926.80294728279	2882.24414670467	3479.87513494492	4573.67348670959
chr1:197807910-197808419	2239.45836663246	1514.26318228245	1095.74997425079	1566.98056507111
chr1:197811094-197811635	2761.49938690662	2655.10434961319	1309.13166761398	1077.79607772827
chr1:197837955-197838460	1408.93003344536	1043.81204068661	865.065479278564	795.421004295349
chr1:197871444-197872352	8541.06990015507	6408.42032003403	8141.99870729446	8157.04197072983
chr1:197877848-197878310	1112.31303811073	1545.87117952108	1499.44696426392	1537.15271449089
chr1:197884859-197885503	3399.22894644737	2243.46147406101	2140.74999427795	2485.69297790527
chr1:197908108-197908598	2740.73941063881	1065.86500406265	749.722981452942	298.282492160797
chr1:197924596-197925157	1112.31252551079	923.99490493536	1449.84990549088	2187.4089717865
chr1:197934217-197934786	1661.05366826057	1161.42448079586	1178.79571151733	1435.73544931412
chr1:197987479-197988411	15950.5518996716	11257.7409951687	10963.2701086998	9212.96476411819
chr1:197999631-198000266	815.696024894714	1511.32285618782	3079.63485240936	2823.74696969986
chr1:198037329-198038066	667.387515306473	1778.89145886898	2235.32890605927	1555.04872274399
chr1:198076076-198076622	4032.5018478632	3215.97442775965	1470.61046361923	1292.55998134613
chr1:198089956-198090689	9336.01209104061	8806.24436318874	7471.86027336121	9602.72252488136
chr1:198095111-198095597	3086.30155110359	4293.59685873985	2930.84172105789	2585.118496418
chr1:198124356-198124671	3726.99339210987	2389.00927734375	2336.82864332199	2213.26232719421
chr1:198125787-198127165	12241.3638780117	8448.26317119598	11388.8847765923	11312.8731517792
chr1:198127975-198128557	4903.06791782379	4482.50639820099	3947.00947093964	3748.42342686653
chr1:198137104-198137777	3817.45747303963	2624.96706289053	3545.6180229187	1087.73782277107
chr1:198144510-198145086	2331.40968894958	1953.84000945091	3426.81214475632	2485.69498062134
chr1:198148520-198149088	1705.54506778717	1820.05593454838	3122.31091451645	2684.54750776291
chr1:198172428-198172993	1813.81240141392	1753.8983259201	1021.93009471893	497.137987613678
chr1:198181581-198182309	6669.41743302345	4167.1634299159	3633.27295780182	2087.97997236252
chr1:198189423-198189954	593.233019113541	1052.63343024254	1301.05922985077	497.137987613678
chr1:198226978-198227478	2521.24106884003	1978.83280408382	1583.64614534378	886.895009040833
chr1:198234082-198234547	1502.3630439043	544.694130778313	2725.53539800644	1771.80103635788
chr1:198236955-198237469	2064.45285654068	1020.29049384594	1942.36025714874	1421.81523919106
chr1:198252254-198252812	811.245783448219	1208.46996152401	2086.53772974014	2087.97999620438
chr1:198342347-198342950	3336.9320333004	2278.74734699726	2306.84249401093	1093.70447397232
chr1:198356699-198357107	966.969693183899	185.240057587624	1153.42147350311	894.848501682281
chr1:198386129-198386613	2372.9315340519	797.560704648495	173.01299571991	324.1336414814
chr1:198412428-198412977	3924.23700380325	2114.82196754217	3460.26451587677	2386.26301288605
chr1:198431252-198431868	2543.48828434944	1321.67273211479	402.543570041656	397.709989547729
chr1:198462001-198462552	3336.9335770607	2136.14037787914	2078.46431446075	2883.4009885788
chr1:198465498-198466346	4603.49343705177	3010.14907175303	3233.03970861435	1988.55298757553
chr1:198546586-198547043	964.004021883011	966.628625094891	1220.31933116913	1690.2704834938
chr1:198592931-198593454	1705.54705262184	995.297167658806	1930.82705879211	1391.98749065399
chr1:198619593-198620047	741.541522741318	808.586439490318	861.605219364166	397.709989547729
chr1:198626579-198627239	2108.94532728195	2393.4179649353	2434.87156248093	1668.39592146873
chr1:198638040-198638657	6700.56656432152	3895.92289626598	4276.88432979584	4042.73171710968
chr1:198650811-198651541	2817.85703897476	3110.85453164577	3957.3885474205	4655.19956421852
chr1:198669543-198670618	2485.6476547718	2111.14745211601	4461.43348026276	4211.75685977936
chr1:198682099-198682767	5809.235460639	4950.01898491383	4482.19108200073	4844.11494779587
chr1:198695613-198696032	1483.08352828026	1080.56593120098	369.094390869141	497.137486934662
chr1:198710780-198711233	444.92501616478	952.663049399853	903.127837657928	264.47714304924
chr1:198720701-198721280	2002.1620631218	2021.46697044373	2076.15795135498	2485.69248914719
chr1:198732345-198733161	1269.51952123642	1331.96476411819	1333.3544883728	497.137486934662
chr1:198745595-198746289	13085.2487428188	9834.62489151955	11227.4047365189	12617.3751676083
chr1:198747164-198747743	8655.27281570435	6201.12949872017	3818.9830622673	3466.05010485649
chr1:198757554-198758076	780.101597547531	754.191404819489	1776.26725673676	1789.6984577179
